user_id,date,morning_brush,afternoon_brush,night_brush,morning_floss,afternoon_floss,night_floss,morning_mouthwash,afternoon_mouthwash,night_mouthwash,total_brushes,total_floss,total_mouthwash,streak_days,score
25,2025-02-10,1,0,0,0,0,0,0,0,0,1,0,0,0,10
25,2025-02-09,1,1,0,1,0,1,0,0,0,2,2,0,1,32
26,2025-03-10,1,0,0,0,0,1,0,0,0,1,1,0,0,15
26,2025-03-09,0,0,1,0,0,0,0,0,0,1,0,0,0,10
26,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,1,56
26,2025-03-07,1,0,1,1,0,0,0,0,0,2,1,0,2,29
26,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,3,60
26,2025-03-05,1,1,1,1,1,1,1,1,1,3,3,3,4,62
26,2025-03-04,1,1,1,0,0,1,1,0,1,3,1,2,5,51
26,2025-03-03,1,0,1,1,0,1,0,0,1,2,2,1,6,45
26,2025-03-02,1,0,1,0,0,0,1,0,0,2,0,1,7,37
26,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,8,70
26,2025-02-28,1,0,0,0,0,1,0,0,1,1,1,1,0,18
26,2025-02-27,1,1,1,0,0,1,0,0,1,3,1,1,1,40
26,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,2,58
26,2025-02-25,1,1,1,0,0,0,0,0,0,3,0,0,3,36
26,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,4,62
26,2025-02-23,1,0,0,0,0,0,0,0,0,1,0,0,0,10
26,2025-02-22,1,0,1,0,0,1,0,0,0,2,1,0,1,27
26,2025-02-21,1,1,1,1,0,1,0,0,0,3,2,0,2,44
26,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,3,60
26,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,4,62
26,2025-02-18,1,0,0,0,0,1,0,0,0,1,1,0,0,15
26,2025-02-17,0,0,0,0,0,1,0,0,0,0,1,0,0,5
26,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,1,56
26,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,2,58
26,2025-02-14,1,0,1,0,0,0,0,0,0,2,0,0,3,26
26,2025-02-13,1,0,1,1,0,0,0,0,1,2,1,1,4,36
26,2025-02-12,1,0,1,0,0,1,0,0,0,2,1,0,5,35
26,2025-02-11,1,0,1,0,1,1,0,1,1,2,2,2,6,48
26,2025-02-10,0,0,1,1,0,1,0,1,0,1,2,1,0,23
26,2025-02-09,1,1,1,1,0,1,0,0,0,3,2,0,1,42
27,2025-03-10,0,0,0,1,1,1,0,0,1,0,3,1,0,18
27,2025-03-09,1,0,1,0,0,0,0,0,1,2,0,1,1,25
27,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,2,58
27,2025-03-07,1,1,1,1,0,1,0,0,0,3,2,0,3,46
27,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,4,62
27,2025-03-05,1,0,1,1,1,1,0,1,0,2,3,1,5,48
27,2025-03-04,0,0,1,0,0,0,0,0,1,1,0,1,0,13
27,2025-03-03,1,1,1,1,0,1,1,0,1,3,2,2,1,48
27,2025-03-02,1,0,1,1,0,1,1,0,0,2,2,1,2,37
27,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,3,60
27,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,4,62
27,2025-02-27,1,0,0,0,1,0,0,0,0,1,1,0,0,15
27,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,1,56
27,2025-02-25,0,0,1,0,1,1,0,0,0,1,2,0,0,20
27,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
27,2025-02-23,1,0,1,0,0,0,1,0,1,2,0,2,2,30
27,2025-02-22,1,0,1,0,0,1,0,0,1,2,1,1,3,34
27,2025-02-21,1,1,1,1,1,1,1,1,1,3,3,3,4,62
27,2025-02-20,0,1,0,0,1,0,1,0,0,1,1,1,0,18
27,2025-02-19,0,1,1,0,1,0,1,1,0,2,1,2,1,33
27,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,2,58
27,2025-02-17,0,1,0,0,1,1,0,0,1,1,2,1,0,23
27,2025-02-16,1,0,1,1,0,0,1,0,1,2,1,2,1,33
27,2025-02-15,0,0,0,0,0,1,0,0,0,0,1,0,0,5
27,2025-02-14,1,0,1,0,0,1,0,0,0,2,1,0,1,27
27,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,2,58
27,2025-02-12,0,0,1,0,1,0,0,0,1,1,1,1,0,18
27,2025-02-11,1,0,1,0,0,1,0,0,0,2,1,0,1,27
27,2025-02-10,1,1,1,1,1,1,1,1,1,3,3,3,2,58
27,2025-02-09,0,0,1,0,0,0,0,0,1,1,0,1,0,13
28,2025-03-10,0,0,0,0,0,0,0,0,1,0,0,1,0,3
28,2025-03-09,1,1,1,0,0,1,1,0,0,3,1,1,1,40
28,2025-03-08,0,0,0,0,0,1,0,0,0,0,1,0,0,5
28,2025-03-07,1,0,0,0,0,0,0,0,1,1,0,1,0,13
28,2025-03-06,1,0,1,0,0,0,1,0,0,2,0,1,1,25
28,2025-03-05,0,1,1,1,1,0,0,0,1,2,2,1,2,37
28,2025-03-04,0,1,0,1,1,1,0,1,1,1,3,2,0,31
28,2025-03-03,1,1,1,1,1,0,1,0,1,3,2,2,1,48
28,2025-03-02,0,0,1,0,0,1,0,0,1,1,1,1,0,18
28,2025-03-01,1,0,1,0,0,1,0,0,1,2,1,1,1,30
28,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,2,58
28,2025-02-27,0,0,1,0,0,0,0,0,1,1,0,1,0,13
28,2025-02-26,1,0,0,0,0,1,0,0,1,1,1,1,0,18
28,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,1,56
28,2025-02-24,1,0,1,1,0,0,1,0,1,2,1,2,2,35
28,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,3,60
28,2025-02-22,1,0,0,0,0,1,0,0,1,1,1,1,0,18
28,2025-02-21,0,0,1,0,0,0,0,0,0,1,0,0,0,10
28,2025-02-20,1,0,0,0,0,0,0,0,0,1,0,0,0,10
28,2025-02-19,1,0,1,1,0,0,0,0,1,2,1,1,1,30
28,2025-02-18,1,0,1,1,1,1,1,1,0,2,3,2,2,45
28,2025-02-17,0,0,0,1,1,0,1,0,1,0,2,2,0,16
28,2025-02-16,1,0,1,0,0,0,1,0,0,2,0,1,1,25
28,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,2,58
28,2025-02-14,1,0,1,0,0,0,0,0,1,2,0,1,3,29
28,2025-02-13,1,0,1,1,0,1,1,0,1,2,2,2,4,44
28,2025-02-12,1,0,1,0,0,1,0,0,0,2,1,0,5,35
28,2025-02-11,0,0,1,0,1,0,1,1,1,1,1,3,0,24
28,2025-02-10,1,1,0,0,0,1,0,1,1,2,1,2,1,33
28,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,2,58
29,2025-03-10,1,0,0,0,1,0,0,0,1,1,1,1,0,18
29,2025-03-09,0,0,1,0,0,1,0,0,1,1,1,1,0,18
29,2025-03-08,0,0,1,1,1,0,1,0,1,1,2,2,0,26
29,2025-03-07,1,0,1,0,0,0,0,0,1,2,0,1,1,25
29,2025-03-06,1,0,1,1,0,1,0,0,0,2,2,0,2,34
29,2025-03-05,0,0,0,1,1,1,1,0,0,0,3,1,0,18
29,2025-03-04,0,1,0,0,0,1,0,0,0,1,1,0,0,15
29,2025-03-03,0,0,1,0,0,1,0,0,0,1,1,0,0,15
29,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,1,56
29,2025-03-01,1,0,1,0,0,0,0,0,0,2,0,0,2,24
29,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,3,60
29,2025-02-27,1,0,1,1,0,1,1,1,0,2,2,2,4,44
29,2025-02-26,1,0,0,0,1,0,1,1,0,1,1,2,0,21
29,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,1,56
29,2025-02-24,1,0,1,0,0,0,0,0,1,2,0,1,2,27
29,2025-02-23,1,1,1,0,0,0,1,0,0,3,0,1,3,39
29,2025-02-22,0,0,0,0,0,1,0,0,1,0,1,1,0,8
29,2025-02-21,0,0,1,0,1,0,0,1,0,1,1,1,0,18
29,2025-02-20,0,0,1,0,0,0,0,0,1,1,0,1,0,13
29,2025-02-19,1,1,1,1,0,1,1,0,1,3,2,2,1,48
29,2025-02-18,1,0,1,1,0,0,0,0,0,2,1,0,2,29
29,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,3,60
29,2025-02-16,1,1,0,1,1,1,0,0,0,2,3,0,4,43
29,2025-02-15,0,0,1,0,0,0,0,0,1,1,0,1,0,13
29,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,1,56
29,2025-02-13,1,0,0,0,0,1,0,0,1,1,1,1,0,18
29,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,1,56
29,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,2,58
29,2025-02-10,1,0,1,0,0,1,0,0,1,2,1,1,3,34
29,2025-02-09,1,0,0,0,0,0,0,0,1,1,0,1,0,13
30,2025-03-10,1,0,0,0,0,1,0,0,1,1,1,1,0,18
30,2025-03-09,1,1,1,0,0,1,0,0,1,3,1,1,1,40
30,2025-03-08,0,0,1,0,0,1,0,0,0,1,1,0,0,15
30,2025-03-07,1,0,0,0,0,1,0,0,1,1,1,1,0,18
30,2025-03-06,1,1,1,1,0,1,1,0,0,3,2,1,1,45
30,2025-03-05,1,0,0,0,0,1,0,0,0,1,1,0,0,15
30,2025-03-04,1,1,1,1,1,1,1,1,1,3,3,3,1,56
30,2025-03-03,1,1,1,0,0,0,1,0,0,3,0,1,2,37
30,2025-03-02,1,0,1,0,0,0,0,0,1,2,0,1,3,29
30,2025-03-01,1,1,1,1,1,0,1,1,1,3,2,3,4,57
30,2025-02-28,1,0,1,0,0,0,0,1,1,2,0,2,5,36
30,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,6,66
30,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,7,68
30,2025-02-25,0,1,1,1,1,1,1,1,1,2,3,3,8,60
30,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,9,72
30,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,10,74
30,2025-02-22,0,0,0,0,1,0,1,0,0,0,1,1,0,8
30,2025-02-21,1,1,0,1,1,0,0,0,0,2,2,0,1,32
30,2025-02-20,0,0,1,0,0,1,0,0,0,1,1,0,0,15
30,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,1,56
30,2025-02-18,1,0,1,0,0,1,0,0,0,2,1,0,2,29
30,2025-02-17,1,0,1,0,0,0,0,0,1,2,0,1,3,29
30,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,4,62
30,2025-02-15,0,1,0,1,0,1,1,0,0,1,2,1,0,23
30,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,1,56
30,2025-02-13,0,1,1,0,0,1,0,0,0,2,1,0,2,29
30,2025-02-12,1,0,1,0,0,1,1,0,1,2,1,2,3,37
30,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,4,62
30,2025-02-10,1,0,1,0,0,1,1,0,1,2,1,2,5,41
30,2025-02-09,0,0,0,0,0,0,0,0,1,0,0,1,0,3
31,2025-03-10,1,1,1,0,0,0,0,0,0,3,0,0,1,32
31,2025-03-09,1,0,1,0,0,0,1,0,0,2,0,1,2,27
31,2025-03-08,1,0,1,1,0,1,0,0,1,2,2,1,3,39
31,2025-03-07,0,1,1,0,1,0,0,1,1,2,1,2,4,39
31,2025-03-06,1,1,1,0,1,1,0,1,1,3,2,2,5,56
31,2025-03-05,0,0,1,1,0,0,0,1,0,1,1,1,0,18
31,2025-03-04,0,0,0,0,1,0,1,1,0,0,1,2,0,11
31,2025-03-03,1,0,0,0,0,0,0,0,1,1,0,1,0,13
31,2025-03-02,0,0,0,0,0,1,0,0,1,0,1,1,0,8
31,2025-03-01,1,0,0,0,0,1,0,0,0,1,1,0,0,15
31,2025-02-28,0,0,1,1,0,0,1,0,1,1,1,2,0,21
31,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,1,56
31,2025-02-26,1,0,0,0,0,0,0,1,0,1,0,1,0,13
31,2025-02-25,1,0,0,0,1,1,0,1,1,1,2,2,0,26
31,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
31,2025-02-23,1,1,1,0,1,1,1,1,1,3,2,3,2,53
31,2025-02-22,0,1,1,0,1,1,1,1,1,2,2,3,3,45
31,2025-02-21,1,1,1,1,1,1,1,1,1,3,3,3,4,62
31,2025-02-20,1,1,1,1,0,1,1,0,1,3,2,2,5,56
31,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,6,66
31,2025-02-18,0,0,1,0,0,0,0,0,1,1,0,1,0,13
31,2025-02-17,1,1,0,1,0,1,0,0,0,2,2,0,1,32
31,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,2,58
31,2025-02-15,1,0,1,0,0,0,1,0,1,2,0,2,3,32
31,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,4,62
31,2025-02-13,1,0,1,0,0,0,1,0,1,2,0,2,5,36
31,2025-02-12,0,0,0,1,1,0,1,1,0,0,2,2,0,16
31,2025-02-11,1,1,1,1,0,0,0,1,1,3,1,2,1,43
31,2025-02-10,1,1,1,0,0,1,0,0,1,3,1,1,2,42
31,2025-02-09,0,1,0,1,1,0,0,1,1,1,2,2,0,26
32,2025-03-10,1,1,1,0,1,1,1,1,1,3,2,3,1,51
32,2025-03-09,1,0,1,0,0,0,0,0,0,2,0,0,2,24
32,2025-03-08,1,0,0,0,1,0,0,1,1,1,1,2,0,21
32,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,1,56
32,2025-03-06,1,0,0,0,0,0,0,0,0,1,0,0,0,10
32,2025-03-05,1,0,1,0,0,0,0,0,1,2,0,1,1,25
32,2025-03-04,1,0,1,1,0,1,0,0,1,2,2,1,2,37
32,2025-03-03,1,1,1,0,0,1,1,0,0,3,1,1,3,44
32,2025-03-02,1,0,0,1,1,1,1,1,1,1,3,3,0,34
32,2025-03-01,1,1,1,1,0,0,0,0,1,3,1,1,1,40
32,2025-02-28,1,0,0,0,0,0,0,0,0,1,0,0,0,10
32,2025-02-27,1,0,0,1,0,0,1,0,0,1,1,1,0,18
32,2025-02-26,1,0,1,1,0,1,0,0,1,2,2,1,1,35
32,2025-02-25,1,0,1,0,0,1,1,0,1,2,1,2,2,35
32,2025-02-24,0,0,0,0,0,0,0,0,1,0,0,1,0,3
32,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,1,56
32,2025-02-22,1,0,0,0,0,0,0,0,0,1,0,0,0,10
32,2025-02-21,1,0,1,1,0,1,0,0,0,2,2,0,1,32
32,2025-02-20,1,0,0,0,0,1,0,0,0,1,1,0,0,15
32,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,1,56
32,2025-02-18,1,0,1,0,0,1,0,0,0,2,1,0,2,29
32,2025-02-17,1,1,1,0,0,1,0,0,1,3,1,1,3,44
32,2025-02-16,1,0,1,0,0,0,0,0,0,2,0,0,4,28
32,2025-02-15,1,0,1,0,0,1,0,0,0,2,1,0,5,35
32,2025-02-14,1,1,1,0,0,1,0,0,0,3,1,0,6,47
32,2025-02-13,1,0,0,0,0,0,0,0,0,1,0,0,0,10
32,2025-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,1,56
32,2025-02-10,1,0,1,0,0,0,0,0,1,2,0,1,2,27
32,2025-02-09,1,0,1,0,0,1,0,0,0,2,1,0,3,31
33,2025-03-10,1,0,1,0,0,1,0,0,1,2,1,1,1,30
33,2025-03-09,1,0,1,1,0,1,1,0,1,2,2,2,2,40
33,2025-03-08,1,0,1,1,1,0,1,0,0,2,2,1,3,39
33,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,4,62
33,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,5,64
33,2025-03-05,1,1,1,1,1,1,1,1,1,3,3,3,6,66
33,2025-03-04,1,1,1,1,1,1,1,1,1,3,3,3,7,68
33,2025-03-03,1,0,1,0,0,1,1,0,0,2,1,1,8,44
33,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,9,72
33,2025-03-01,1,1,1,1,0,1,0,0,1,3,2,1,10,63
33,2025-02-28,1,0,1,0,0,1,1,0,0,2,1,1,11,50
33,2025-02-27,1,1,1,0,1,0,0,1,0,3,1,1,12,62
33,2025-02-26,0,1,0,0,0,0,0,1,0,1,0,1,0,13
33,2025-02-25,1,1,0,1,0,0,0,0,1,2,1,1,1,30
33,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,2,58
33,2025-02-23,1,1,1,1,0,1,1,0,1,3,2,2,3,52
33,2025-02-22,1,0,1,1,0,0,1,0,0,2,1,1,4,36
33,2025-02-21,1,0,1,1,0,0,0,0,0,2,1,0,5,35
33,2025-02-20,1,0,0,1,0,0,0,0,0,1,1,0,0,15
33,2025-02-19,1,1,1,0,0,0,1,0,1,3,0,2,1,38
33,2025-02-18,1,0,0,0,0,0,0,0,1,1,0,1,0,13
33,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,1,56
33,2025-02-16,1,0,1,0,0,0,1,0,0,2,0,1,2,27
33,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,3,60
33,2025-02-14,0,0,0,0,0,1,0,0,1,0,1,1,0,8
33,2025-02-13,1,0,1,0,0,0,0,0,0,2,0,0,1,22
33,2025-02-12,0,0,0,0,0,0,0,0,1,0,0,1,0,3
33,2025-02-11,1,0,1,0,0,1,0,0,1,2,1,1,1,30
33,2025-02-10,1,1,1,1,1,1,1,1,1,3,3,3,2,58
33,2025-02-09,1,0,1,0,0,1,0,0,1,2,1,1,3,34
34,2025-03-10,0,0,0,0,0,0,0,0,1,0,0,1,0,3
34,2025-03-09,1,0,0,0,0,0,0,0,1,1,0,1,0,13
34,2025-03-08,1,0,1,0,0,0,0,0,0,2,0,0,1,22
34,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,2,58
34,2025-03-06,0,0,1,0,0,1,0,0,0,1,1,0,0,15
34,2025-03-05,1,1,1,1,0,1,1,0,0,3,2,1,1,45
34,2025-03-04,1,1,1,0,0,0,1,0,1,3,0,2,2,40
34,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,3,60
34,2025-03-02,1,0,1,1,0,0,0,0,1,2,1,1,4,36
34,2025-03-01,1,1,1,1,0,0,0,0,0,3,1,0,5,45
34,2025-02-28,1,0,1,0,0,1,0,0,0,2,1,0,6,37
34,2025-02-27,1,1,1,1,0,1,0,0,0,3,2,0,7,54
34,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,8,70
34,2025-02-25,1,0,1,0,0,1,1,0,0,2,1,1,9,46
34,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,10,74
34,2025-02-23,0,0,1,1,1,1,0,1,1,1,3,2,0,31
34,2025-02-22,1,0,1,0,0,0,1,0,0,2,0,1,1,25
34,2025-02-21,1,1,1,1,1,1,1,1,1,3,3,3,2,58
34,2025-02-20,1,0,1,1,0,0,1,0,0,2,1,1,3,34
34,2025-02-19,0,0,0,0,1,0,1,0,0,0,1,1,0,8
34,2025-02-18,0,0,1,0,0,0,0,0,0,1,0,0,0,10
34,2025-02-17,1,1,1,0,1,1,1,0,0,3,2,1,1,45
34,2025-02-16,1,0,0,0,0,1,0,0,0,1,1,0,0,15
34,2025-02-15,1,1,0,1,0,0,1,1,1,2,1,3,1,36
34,2025-02-14,1,0,1,0,0,1,1,0,1,2,1,2,2,35
34,2025-02-13,1,0,0,0,0,0,0,0,1,1,0,1,0,13
34,2025-02-12,1,0,0,0,0,0,0,0,0,1,0,0,0,10
34,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,1,56
34,2025-02-10,1,0,0,0,0,1,0,0,0,1,1,0,0,15
34,2025-02-09,1,0,1,0,0,0,0,0,0,2,0,0,1,22
35,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
35,2025-03-09,1,0,1,0,0,0,1,0,1,2,0,2,2,30
35,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,3,60
35,2025-03-07,0,1,0,0,1,1,1,0,1,1,2,2,0,26
35,2025-03-06,1,0,1,1,0,0,0,0,0,2,1,0,1,27
35,2025-03-05,0,0,1,0,0,0,0,0,0,1,0,0,0,10
35,2025-03-04,1,1,1,1,1,1,1,1,1,3,3,3,1,56
35,2025-03-03,1,0,0,0,0,0,0,0,1,1,0,1,0,13
35,2025-03-02,1,0,1,0,0,1,1,0,1,2,1,2,1,33
35,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,2,58
35,2025-02-28,1,0,1,0,0,1,0,0,0,2,1,0,3,31
35,2025-02-27,0,0,1,0,0,1,0,0,1,1,1,1,0,18
35,2025-02-26,0,0,0,0,0,0,0,0,1,0,0,1,0,3
35,2025-02-25,1,0,0,0,0,1,0,0,1,1,1,1,0,18
35,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
35,2025-02-23,1,1,1,1,0,1,1,0,0,3,2,1,2,47
35,2025-02-22,0,0,0,1,0,1,1,0,0,0,2,1,0,13
35,2025-02-21,1,0,1,0,1,0,0,1,0,2,1,1,1,30
35,2025-02-20,1,0,1,0,0,1,1,0,0,2,1,1,2,32
35,2025-02-19,1,0,1,1,0,1,1,0,0,2,2,1,3,39
35,2025-02-18,1,1,1,1,0,1,1,0,0,3,2,1,4,51
35,2025-02-17,1,0,1,0,1,0,1,0,1,2,1,2,5,41
35,2025-02-16,1,0,0,0,0,0,0,0,0,1,0,0,0,10
35,2025-02-15,1,1,1,0,0,1,1,0,0,3,1,1,1,40
35,2025-02-14,0,1,1,1,0,1,0,0,1,2,2,1,2,37
35,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,3,60
35,2025-02-12,1,0,1,0,0,1,1,0,1,2,1,2,4,39
35,2025-02-11,0,0,0,0,0,1,0,0,0,0,1,0,0,5
35,2025-02-10,1,1,1,0,1,0,1,1,0,3,1,2,1,43
35,2025-02-09,0,0,1,0,0,1,0,0,0,1,1,0,0,15
36,2025-03-10,0,0,1,0,0,0,0,0,1,1,0,1,0,13
36,2025-03-09,1,1,1,1,1,1,1,1,1,3,3,3,1,56
36,2025-03-08,0,0,0,0,0,1,0,0,1,0,1,1,0,8
36,2025-03-07,1,0,1,0,0,1,0,0,1,2,1,1,1,30
36,2025-03-06,0,1,0,0,1,1,0,1,0,1,2,1,0,23
36,2025-03-05,0,0,0,0,1,0,0,1,1,0,1,2,0,11
36,2025-03-04,1,0,1,0,0,0,0,0,1,2,0,1,1,25
36,2025-03-03,1,0,1,1,0,1,0,0,1,2,2,1,2,37
36,2025-03-02,0,0,1,0,0,1,0,0,0,1,1,0,0,15
36,2025-03-01,1,0,1,1,0,1,1,1,0,2,2,2,1,38
36,2025-02-28,1,0,1,1,0,0,0,0,0,2,1,0,2,29
36,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,3,60
36,2025-02-26,1,0,1,0,0,0,0,0,0,2,0,0,4,28
36,2025-02-25,1,0,1,0,0,1,0,0,1,2,1,1,5,38
36,2025-02-24,1,0,1,1,0,0,1,0,1,2,1,2,6,43
36,2025-02-23,1,0,1,1,0,0,1,0,1,2,1,2,7,45
36,2025-02-22,1,1,1,1,1,1,1,1,1,3,3,3,8,70
36,2025-02-21,1,0,0,0,1,0,1,1,1,1,1,3,0,24
36,2025-02-20,0,1,0,1,1,1,0,1,1,1,3,2,0,31
36,2025-02-19,1,0,0,1,1,1,0,1,0,1,3,1,0,28
36,2025-02-18,1,1,1,1,0,1,0,0,0,3,2,0,1,42
36,2025-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2025-02-16,1,1,1,0,0,1,1,0,0,3,1,1,1,40
36,2025-02-15,1,0,1,0,0,1,0,0,0,2,1,0,2,29
36,2025-02-14,1,1,1,1,0,0,1,0,1,3,1,2,3,47
36,2025-02-13,0,0,1,0,0,0,0,0,1,1,0,1,0,13
36,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,1,56
36,2025-02-11,1,0,0,1,1,0,1,0,1,1,2,2,0,26
36,2025-02-10,1,1,1,0,0,1,1,0,0,3,1,1,1,40
36,2025-02-09,0,0,1,1,1,1,1,1,1,1,3,3,0,34
37,2025-03-10,1,1,1,0,0,0,0,0,0,3,0,0,1,32
37,2025-03-09,1,1,1,1,1,1,1,1,1,3,3,3,2,58
37,2025-03-08,1,1,0,0,1,0,0,1,0,2,1,1,3,34
37,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,4,62
37,2025-03-06,1,0,1,1,1,1,1,0,1,2,3,2,5,51
37,2025-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2025-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,1,56
37,2025-03-02,0,0,0,0,0,1,0,0,1,0,1,1,0,8
37,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,1,56
37,2025-02-28,0,0,1,0,0,0,0,0,1,1,0,1,0,13
37,2025-02-27,1,0,1,1,0,0,0,0,0,2,1,0,1,27
37,2025-02-26,1,0,0,0,0,0,0,0,1,1,0,1,0,13
37,2025-02-25,1,0,1,0,1,0,1,0,1,2,1,2,1,33
37,2025-02-24,1,0,1,0,0,0,0,0,1,2,0,1,2,27
37,2025-02-23,1,0,0,0,0,0,0,0,0,1,0,0,0,10
37,2025-02-22,1,1,0,0,0,1,0,1,1,2,1,2,1,33
37,2025-02-21,0,0,0,0,1,0,1,1,0,0,1,2,0,11
37,2025-02-20,0,0,0,0,0,1,0,0,0,0,1,0,0,5
37,2025-02-19,0,1,0,1,1,0,1,1,1,1,2,3,0,29
37,2025-02-18,0,0,1,1,0,0,0,0,0,1,1,0,0,15
37,2025-02-17,0,1,1,0,0,0,0,0,1,2,0,1,1,25
37,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,2,58
37,2025-02-15,1,1,1,0,0,1,0,0,0,3,1,0,3,41
37,2025-02-14,1,0,0,0,0,1,0,0,1,1,1,1,0,18
37,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,1,56
37,2025-02-12,1,1,1,1,0,0,0,0,1,3,1,1,2,42
37,2025-02-11,0,0,1,0,0,1,0,0,1,1,1,1,0,18
37,2025-02-10,1,1,1,0,0,1,0,0,1,3,1,1,1,40
37,2025-02-09,1,1,1,0,0,0,1,0,1,3,0,2,2,40
38,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
38,2025-03-09,0,0,0,0,0,0,0,0,1,0,0,1,0,3
38,2025-03-08,1,1,1,0,0,1,1,0,0,3,1,1,1,40
38,2025-03-07,1,1,1,0,0,1,1,0,0,3,1,1,2,42
38,2025-03-06,0,1,0,1,0,1,0,0,0,1,2,0,0,20
38,2025-03-05,1,1,1,1,0,0,0,0,1,3,1,1,1,40
38,2025-03-04,1,0,1,1,1,1,0,0,0,2,3,0,2,39
38,2025-03-03,1,0,1,0,0,0,0,0,0,2,0,0,3,26
38,2025-03-02,1,1,1,1,0,0,0,0,1,3,1,1,4,46
38,2025-03-01,1,0,0,0,0,0,0,0,1,1,0,1,0,13
38,2025-02-28,1,0,0,0,1,1,1,0,1,1,2,2,0,26
38,2025-02-27,1,0,1,1,0,1,1,0,0,2,2,1,1,35
38,2025-02-26,1,0,1,1,0,1,0,0,0,2,2,0,2,34
